Node	CRUD	DataFlowValue
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r75)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70, $r71, $r72, $r73, $r74, $r75]	null
r68 = $r67	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67]	null
$z8 = virtualinvoke r10.<java.io.File: boolean delete()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48, $r49, $r50, r10, $z7]	null
goto [?= return]	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
r4 := @parameter3: java.lang.String	[r0, r1, r2, r3]	null
$r66 := @caughtexception	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
specialinvoke $r22.<java.lang.StringBuilder: void <init>(java.lang.String)>("install: Installing web application \'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22]	null
specialinvoke $r54.<java.io.File: void <init>(java.io.File,java.lang.String)>($r55, $r59)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57, $r58, $r59]	null
$r34[0] = r8	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r34]	null
r9 = (org.apache.catalina.Context) $r33	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33]	null
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void addServiced(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
$r52 = virtualinvoke r5.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r51)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48, $r49, $r50, r10, $z7, $z8, $r51]	null
r60 = $r54	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57, $r58, $r59]	null
specialinvoke $r61.<java.io.File: void <init>(java.io.File,java.lang.String)>($r62, r7)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r61, $r62]	null
r6 = virtualinvoke r3.<org.apache.catalina.util.ContextName: java.lang.String getName()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1]	null
$r19 = virtualinvoke $r18.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r2)	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r18]	null
if r4 == null goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
r3 := @parameter2: org.apache.catalina.util.ContextName	[r0, r1, r2]	null
$r58 = virtualinvoke $r56.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(".war")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57]	null
$r63 = newarray (java.lang.Object)[1]	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $z12]	null
r0 := @this: org.apache.catalina.manager.ManagerServlet	[]	null
